,week,year,month,day,item_BC,item_CB,item_CR,item_RD,item_TG,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,price(원/kg)
247,36,2019,9,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3834.0
248,36,2019,9,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
249,36,2019,9,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3325.0
250,36,2019,9,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
251,37,2019,9,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5947.0
252,37,2019,9,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3580.0
253,37,2019,9,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3667.0
254,37,2019,9,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3750.0
255,37,2019,9,13,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
256,37,2019,9,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
257,37,2019,9,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
258,38,2019,9,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3400.0
259,38,2019,9,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1900.0
260,38,2019,9,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
261,38,2019,9,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
262,38,2019,9,20,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
263,38,2019,9,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2800.0
264,38,2019,9,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
265,39,2019,9,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
266,39,2019,9,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2800.0
267,39,2019,9,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1900.0
268,39,2019,9,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
269,39,2019,9,27,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
270,39,2019,9,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
271,39,2019,9,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
272,40,2019,9,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2164.0
273,40,2019,10,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1719.0
274,40,2019,10,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1439.0
275,40,2019,10,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1137.0
276,40,2019,10,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
277,40,2019,10,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1585.0
278,40,2019,10,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
279,41,2019,10,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1419.0
280,41,2019,10,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1471.0
281,41,2019,10,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1654.0
282,41,2019,10,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1428.0
283,41,2019,10,11,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1514.0
284,41,2019,10,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1930.0
285,41,2019,10,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
286,42,2019,10,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1208.0
287,42,2019,10,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1137.0
288,42,2019,10,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,947.0
289,42,2019,10,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1167.0
290,42,2019,10,18,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1568.0
291,42,2019,10,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1530.0
292,42,2019,10,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
293,43,2019,10,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1349.0
294,43,2019,10,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1412.0
295,43,2019,10,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1011.0
296,43,2019,10,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1607.0
297,43,2019,10,25,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,948.0
298,43,2019,10,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,952.0
299,43,2019,10,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
300,44,2019,10,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1054.0
301,44,2019,10,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,792.0
302,44,2019,10,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,853.0
303,44,2019,10,31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,644.0
304,44,2019,11,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,866.0
305,44,2019,11,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,859.0
306,44,2019,11,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
307,45,2019,11,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,780.0
308,45,2019,11,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,859.0
309,45,2019,11,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,797.0
310,45,2019,11,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,934.0
311,45,2019,11,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,897.0
312,45,2019,11,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1143.0
313,45,2019,11,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
314,46,2019,11,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1036.0
315,46,2019,11,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,943.0
316,46,2019,11,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,927.0
317,46,2019,11,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,969.0
318,46,2019,11,15,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,897.0
319,46,2019,11,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,876.0
320,46,2019,11,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
321,47,2019,11,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,848.0
322,47,2019,11,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,602.0
323,47,2019,11,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,878.0
324,47,2019,11,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1202.0
325,47,2019,11,22,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1267.0
326,47,2019,11,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1451.0
327,47,2019,11,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
328,48,2019,11,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1143.0
329,48,2019,11,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,843.0
330,48,2019,11,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,898.0
331,48,2019,11,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,911.0
332,48,2019,11,29,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1389.0
333,48,2019,11,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1483.0
334,48,2019,12,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
335,49,2019,12,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1252.0
336,49,2019,12,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1110.0
337,49,2019,12,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1153.0
338,49,2019,12,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1100.0
339,49,2019,12,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,869.0
340,49,2019,12,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,765.0
341,49,2019,12,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
342,50,2019,12,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1100.0
343,50,2019,12,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,754.0
344,50,2019,12,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,789.0
345,50,2019,12,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1135.0
346,50,2019,12,13,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1216.0
347,50,2019,12,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,838.0
348,50,2019,12,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
349,51,2019,12,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1147.0
350,51,2019,12,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,723.0
351,51,2019,12,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,903.0
352,51,2019,12,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,928.0
353,51,2019,12,20,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,796.0
354,51,2019,12,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1029.0
355,51,2019,12,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
356,52,2019,12,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,870.0
357,52,2019,12,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1279.0
358,52,2019,12,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,803.0
359,52,2019,12,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,908.0
360,52,2019,12,27,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,770.0
361,52,2019,12,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,787.0
362,52,2019,12,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
363,1,2019,12,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1047.0
364,1,2019,12,31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,923.0
365,1,2020,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
366,1,2020,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
367,1,2020,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,992.0
368,1,2020,1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1043.0
369,1,2020,1,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
370,2,2020,1,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1070.0
371,2,2020,1,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,864.0
372,2,2020,1,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,800.0
373,2,2020,1,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,785.0
374,2,2020,1,10,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,938.0
375,2,2020,1,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,928.0
376,2,2020,1,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
377,3,2020,1,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2662.0
378,3,2020,1,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2044.0
379,3,2020,1,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2740.0
380,3,2020,1,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2125.0
381,3,2020,1,17,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1754.0
382,3,2020,1,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2109.0
383,3,2020,1,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
384,4,2020,1,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2433.0
385,4,2020,1,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022.0
386,4,2020,1,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1602.0
387,4,2020,1,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1050.0
388,4,2020,1,24,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5685.0
389,4,2020,1,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
390,4,2020,1,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
391,5,2020,1,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
392,5,2020,1,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1650.0
393,5,2020,1,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5054.0
394,5,2020,1,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1177.0
395,5,2020,1,31,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1449.0
396,5,2020,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1309.0
397,5,2020,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
398,6,2020,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,756.0
399,6,2020,2,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,748.0
400,6,2020,2,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,727.0
401,6,2020,2,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,873.0
402,6,2020,2,7,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,778.0
403,6,2020,2,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1093.0
404,6,2020,2,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
405,7,2020,2,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1210.0
406,7,2020,2,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1248.0
407,7,2020,2,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1235.0
408,7,2020,2,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1374.0
409,7,2020,2,14,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,854.0
410,7,2020,2,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1413.0
411,7,2020,2,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
412,8,2020,2,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1643.0
413,8,2020,2,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1367.0
414,8,2020,2,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2075.0
415,8,2020,2,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1733.0
416,8,2020,2,21,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2268.0
417,8,2020,2,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2348.0
418,8,2020,2,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
419,9,2020,2,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4554.0
420,9,2020,2,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3822.0
421,9,2020,2,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3701.0
422,9,2020,2,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
423,9,2020,2,28,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2800.0
424,9,2020,2,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
425,9,2020,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
426,10,2020,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3371.0
427,10,2020,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1200.0
428,10,2020,3,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3620.0
429,10,2020,3,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3703.0
430,10,2020,3,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4667.0
431,10,2020,3,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
432,10,2020,3,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
433,11,2020,3,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2781.0
434,11,2020,3,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4077.0
435,11,2020,3,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4267.0
436,11,2020,3,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
437,11,2020,3,13,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4550.0
438,11,2020,3,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
439,11,2020,3,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
440,12,2020,3,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4638.0
441,12,2020,3,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
442,12,2020,3,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3454.0
443,12,2020,3,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4575.0
444,12,2020,3,20,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5338.0
445,12,2020,3,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5014.0
446,12,2020,3,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
447,13,2020,3,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4634.0
448,13,2020,3,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5600.0
449,13,2020,3,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4798.0
450,13,2020,3,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4951.0
451,13,2020,3,27,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3752.0
452,13,2020,3,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4147.0
453,13,2020,3,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
454,14,2020,3,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4338.0
455,14,2020,3,31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4864.0
456,14,2020,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
457,14,2020,4,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5391.0
458,14,2020,4,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5453.0
459,14,2020,4,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5712.0
460,14,2020,4,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
461,15,2020,4,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5531.0
462,15,2020,4,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4562.0
463,15,2020,4,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5752.0
464,15,2020,4,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6146.0
465,15,2020,4,10,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5584.0
466,15,2020,4,11,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6340.0
467,15,2020,4,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
468,16,2020,4,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5708.0
469,16,2020,4,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4952.0
470,16,2020,4,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5027.0
471,16,2020,4,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4741.0
472,16,2020,4,17,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6080.0
473,16,2020,4,18,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5728.0
474,16,2020,4,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
475,17,2020,4,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5176.0
476,17,2020,4,21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3246.0
477,17,2020,4,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3605.0
478,17,2020,4,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3463.0
479,17,2020,4,24,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3323.0
480,17,2020,4,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3838.0
481,17,2020,4,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
482,18,2020,4,27,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5263.0
483,18,2020,4,28,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4358.0
484,18,2020,4,29,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
485,18,2020,4,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9000.0
486,18,2020,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5316.0
487,18,2020,5,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5000.0
488,18,2020,5,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
489,19,2020,5,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9000.0
490,19,2020,5,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
491,19,2020,5,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
492,19,2020,5,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10000.0
493,19,2020,5,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
494,19,2020,5,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8000.0
495,19,2020,5,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
