ID,timestamp,item,corporation,location,supply(kg),price(원/kg),precessed_price,index
TG_A_J_20191221,2019-12-21,TG,A,J,18081.0,965.6,1029.0,354
TG_A_J_20191222,2019-12-22,TG,A,J,0.0,0.0,,355
TG_A_J_20191223,2019-12-23,TG,A,J,20077.0,914.5,870.0,356
TG_A_J_20191224,2019-12-24,TG,A,J,15662.0,984.7,1279.0,357
TG_A_J_20191225,2019-12-25,TG,A,J,13070.0,986.1,803.0,358
TG_A_J_20191226,2019-12-26,TG,A,J,9610.0,961.9,908.0,359
TG_A_J_20191227,2019-12-27,TG,A,J,12205.0,941.5,770.0,360
TG_A_J_20191228,2019-12-28,TG,A,J,15340.0,924.9,787.0,361
TG_A_J_20191229,2019-12-29,TG,A,J,0.0,0.0,,362
TG_A_J_20191230,2019-12-30,TG,A,J,14140.0,901.3,1047.0,363
TG_A_J_20191231,2019-12-31,TG,A,J,7370.0,904.3,923.0,364
TG_A_J_20200101,2020-01-01,TG,A,J,0.0,0.0,,365
TG_A_J_20200102,2020-01-02,TG,A,J,0.0,0.0,,366
TG_A_J_20200103,2020-01-03,TG,A,J,34570.0,975.4,992.0,367
TG_A_J_20200104,2020-01-04,TG,A,J,8226.0,974.6,1043.0,368
TG_A_J_20200105,2020-01-05,TG,A,J,0.0,0.0,,369
TG_A_J_20200106,2020-01-06,TG,A,J,14630.0,1026.1,1070.0,370
TG_A_J_20200107,2020-01-07,TG,A,J,8960.0,1005.1,864.0,371
TG_A_J_20200108,2020-01-08,TG,A,J,11070.0,966.7,800.0,372
TG_A_J_20200109,2020-01-09,TG,A,J,11590.0,915.1,785.0,373
TG_A_J_20200110,2020-01-10,TG,A,J,8830.0,891.4,938.0,374
TG_A_J_20200111,2020-01-11,TG,A,J,10680.0,863.0,928.0,375
TG_A_J_20200112,2020-01-12,TG,A,J,0.0,0.0,,376
TG_A_J_20200113,2020-01-13,TG,A,J,21622.0,1273.1,2662.0,377
TG_A_J_20200114,2020-01-14,TG,A,J,10931.0,1524.9,2044.0,378
TG_A_J_20200115,2020-01-15,TG,A,J,8290.0,1754.2,2740.0,379
TG_A_J_20200116,2020-01-16,TG,A,J,8690.0,1993.6,2125.0,380
TG_A_J_20200117,2020-01-17,TG,A,J,16967.0,1985.4,1754.0,381
TG_A_J_20200118,2020-01-18,TG,A,J,8520.0,2023.3,2109.0,382
TG_A_J_20200119,2020-01-19,TG,A,J,0.0,0.0,,383
TG_A_J_20200120,2020-01-20,TG,A,J,8490.0,2138.4,2433.0,384
TG_A_J_20200121,2020-01-21,TG,A,J,3796.0,2117.8,2022.0,385
TG_A_J_20200122,2020-01-22,TG,A,J,12830.0,2087.4,1602.0,386
TG_A_J_20200123,2020-01-23,TG,A,J,16955.0,1875.6,1050.0,387
TG_A_J_20200124,2020-01-24,TG,A,J,1620.0,1805.9,5685.0,388
TG_A_J_20200125,2020-01-25,TG,A,J,0.0,0.0,,389
TG_A_J_20200126,2020-01-26,TG,A,J,0.0,0.0,,390
TG_A_J_20200127,2020-01-27,TG,A,J,0.0,0.0,,391
TG_A_J_20200128,2020-01-28,TG,A,J,1000.0,2538.75,1650.0,392
TG_A_J_20200129,2020-01-29,TG,A,J,2084.0,3165.05,5054.0,393
TG_A_J_20200130,2020-01-30,TG,A,J,3045.0,2841.45,1177.0,394
TG_A_J_20200131,2020-01-31,TG,A,J,615.0,2397.75,1449.0,395
TG_A_J_20200201,2020-02-01,TG,A,J,3170.0,2127.8,1309.0,396
TG_A_J_20200202,2020-02-02,TG,A,J,0.0,0.0,,397
TG_A_J_20200203,2020-02-03,TG,A,J,5040.0,1144.7,756.0,398
TG_A_J_20200204,2020-02-04,TG,A,J,4300.0,1068.3,748.0,399
TG_A_J_20200205,2020-02-05,TG,A,J,7060.0,945.3,727.0,400
TG_A_J_20200206,2020-02-06,TG,A,J,3760.0,858.1,873.0,401
TG_A_J_20200207,2020-02-07,TG,A,J,1500.0,807.2,778.0,402
TG_A_J_20200208,2020-02-08,TG,A,J,6130.0,874.6,1093.0,403
TG_A_J_20200209,2020-02-09,TG,A,J,0.0,0.0,,404
TG_A_J_20200210,2020-02-10,TG,A,J,5510.0,1021.1,1210.0,405
TG_A_J_20200211,2020-02-11,TG,A,J,3830.0,1096.1,1248.0,406
TG_A_J_20200212,2020-02-12,TG,A,J,8180.0,1187.5,1235.0,407
TG_A_J_20200213,2020-02-13,TG,A,J,6530.0,1243.7,1374.0,408
TG_A_J_20200214,2020-02-14,TG,A,J,6430.0,1184.2,854.0,409
TG_A_J_20200215,2020-02-15,TG,A,J,5310.0,1224.8,1413.0,410
TG_A_J_20200216,2020-02-16,TG,A,J,0.0,0.0,,411
TG_A_J_20200217,2020-02-17,TG,A,J,5080.0,1362.4,1643.0,412
TG_A_J_20200218,2020-02-18,TG,A,J,3566.0,1361.0,1367.0,413
TG_A_J_20200219,2020-02-19,TG,A,J,6431.0,1605.2,2075.0,414
TG_A_J_20200220,2020-02-20,TG,A,J,3680.0,1669.2,1733.0,415
TG_A_J_20200221,2020-02-21,TG,A,J,6090.0,1817.2,2268.0,416
TG_A_J_20200222,2020-02-22,TG,A,J,2330.0,1958.2,2348.0,417
TG_A_J_20200223,2020-02-23,TG,A,J,0.0,0.0,,418
TG_A_J_20200224,2020-02-24,TG,A,J,480.0,2666.866666666667,4554.0,419
TG_A_J_20200225,2020-02-25,TG,A,J,839.0,3043.8,3822.0,420
TG_A_J_20200226,2020-02-26,TG,A,J,2473.0,3330.4,3701.0,421
TG_A_J_20200227,2020-02-27,TG,A,J,0.0,0.0,,422
TG_A_J_20200228,2020-02-28,TG,A,J,750.0,3380.7,2800.0,423
TG_A_J_20200229,2020-02-29,TG,A,J,0.0,0.0,,424
TG_A_J_20200301,2020-03-01,TG,A,J,0.0,0.0,,425
TG_A_J_20200302,2020-03-02,TG,A,J,7106.0,3118.5,3371.0,426
TG_A_J_20200303,2020-03-03,TG,A,J,1000.0,2708.4,1200.0,427
TG_A_J_20200304,2020-03-04,TG,A,J,242.0,2872.4,3620.0,428
TG_A_J_20200305,2020-03-05,TG,A,J,1000.0,3014.9333333333334,3703.0,429
TG_A_J_20200306,2020-03-06,TG,A,J,222.0,3312.2,4667.0,430
TG_A_J_20200307,2020-03-07,TG,A,J,0.0,0.0,,431
TG_A_J_20200308,2020-03-08,TG,A,J,0.0,0.0,,432
TG_A_J_20200309,2020-03-09,TG,A,J,530.0,3719.8,2781.0,433
TG_A_J_20200310,2020-03-10,TG,A,J,1810.0,3684.0,4077.0,434
TG_A_J_20200311,2020-03-11,TG,A,J,300.0,3604.0,4267.0,435
TG_A_J_20200312,2020-03-12,TG,A,J,0.0,0.0,,436
TG_A_J_20200313,2020-03-13,TG,A,J,800.0,3906.1,4550.0,437
TG_A_J_20200314,2020-03-14,TG,A,J,0.0,0.0,,438
TG_A_J_20200315,2020-03-15,TG,A,J,0.0,0.0,,439
TG_A_J_20200316,2020-03-16,TG,A,J,1430.0,4556.9,4638.0,440
TG_A_J_20200317,2020-03-17,TG,A,J,0.0,0.0,,441
TG_A_J_20200318,2020-03-18,TG,A,J,130.0,4265.2,3454.0,442
TG_A_J_20200319,2020-03-19,TG,A,J,1600.0,4228.533333333333,4575.0,443
TG_A_J_20200320,2020-03-20,TG,A,J,2240.0,4374.4,5338.0,444
TG_A_J_20200321,2020-03-21,TG,A,J,3400.0,4449.6,5014.0,445
TG_A_J_20200322,2020-03-22,TG,A,J,0.0,0.0,,446
TG_A_J_20200323,2020-03-23,TG,A,J,1600.0,4841.2,4634.0,447
TG_A_J_20200324,2020-03-24,TG,A,J,450.0,4909.933333333333,5600.0,448
TG_A_J_20200325,2020-03-25,TG,A,J,13420.0,4811.4,4798.0,449
TG_A_J_20200326,2020-03-26,TG,A,J,910.0,4798.8,4951.0,450
TG_A_J_20200327,2020-03-27,TG,A,J,4305.0,4584.4,3752.0,451
TG_A_J_20200328,2020-03-28,TG,A,J,1740.0,4462.633333333333,4147.0,452
TG_A_J_20200329,2020-03-29,TG,A,J,0.0,0.0,,453
TG_A_J_20200330,2020-03-30,TG,A,J,260.0,4319.6,4338.0,454
TG_A_J_20200331,2020-03-31,TG,A,J,1280.0,4298.333333333334,4864.0,455
TG_A_J_20200401,2020-04-01,TG,A,J,0.0,0.0,,456
TG_A_J_20200402,2020-04-02,TG,A,J,1566.0,4844.666666666666,5391.0,457
TG_A_J_20200403,2020-04-03,TG,A,J,2170.0,5075.6,5453.0,458
TG_A_J_20200404,2020-04-04,TG,A,J,2140.0,5303.7,5712.0,459
TG_A_J_20200405,2020-04-05,TG,A,J,0.0,0.0,,460
TG_A_J_20200406,2020-04-06,TG,A,J,1660.0,5453.85,5531.0,461
TG_A_J_20200407,2020-04-07,TG,A,J,3892.0,5288.05,4562.0,462
TG_A_J_20200408,2020-04-08,TG,A,J,2050.0,5347.85,5752.0,463
TG_A_J_20200409,2020-04-09,TG,A,J,1224.0,5434.65,6146.0,464
TG_A_J_20200410,2020-04-10,TG,A,J,2172.0,5427.15,5584.0,465
TG_A_J_20200411,2020-04-11,TG,A,J,1794.0,5676.8,6340.0,466
TG_A_J_20200412,2020-04-12,TG,A,J,0.0,0.0,,467
TG_A_J_20200413,2020-04-13,TG,A,J,3496.5,5960.4,5708.0,468
TG_A_J_20200414,2020-04-14,TG,A,J,3633.0,5721.6,4952.0,469
TG_A_J_20200415,2020-04-15,TG,A,J,3714.5,5610.2,5027.0,470
TG_A_J_20200416,2020-04-16,TG,A,J,3773.5,5290.4,4741.0,471
TG_A_J_20200417,2020-04-17,TG,A,J,2344.0,5132.5,6080.0,472
TG_A_J_20200418,2020-04-18,TG,A,J,3697.0,5136.5,5728.0,473
TG_A_J_20200419,2020-04-19,TG,A,J,0.0,0.0,,474
TG_A_J_20200420,2020-04-20,TG,A,J,1431.0,5198.366666666667,5176.0,475
TG_A_J_20200421,2020-04-21,TG,A,J,2883.0,5094.3,3246.0,476
TG_A_J_20200422,2020-04-22,TG,A,J,3502.0,4768.4,3605.0,477
TG_A_J_20200423,2020-04-23,TG,A,J,2347.0,4315.4,3463.0,478
TG_A_J_20200424,2020-04-24,TG,A,J,1150.0,3889.6,3323.0,479
TG_A_J_20200425,2020-04-25,TG,A,J,1207.0,3689.9333333333334,3838.0,480
TG_A_J_20200426,2020-04-26,TG,A,J,0.0,0.0,,481
TG_A_J_20200427,2020-04-27,TG,A,J,2154.0,4087.5,5263.0,482
TG_A_J_20200428,2020-04-28,TG,A,J,956.0,4696.633333333333,4358.0,483
TG_A_J_20200429,2020-04-29,TG,A,J,0.0,0.0,,484
TG_A_J_20200430,2020-04-30,TG,A,J,338.0,6615.3,9000.0,485
TG_A_J_20200501,2020-05-01,TG,A,J,674.0,6768.4,5316.0,486
TG_A_J_20200502,2020-05-02,TG,A,J,45.0,6715.8,5000.0,487
TG_A_J_20200503,2020-05-03,TG,A,J,0.0,0.0,,488
TG_A_J_20200504,2020-05-04,TG,A,J,80.0,7063.2,9000.0,489
TG_A_J_20200505,2020-05-05,TG,A,J,0.0,0.0,,490
TG_A_J_20200506,2020-05-06,TG,A,J,0.0,0.0,,491
TG_A_J_20200507,2020-05-07,TG,A,J,37.5,9000.0,10000.0,492
TG_A_J_20200508,2020-05-08,TG,A,J,0.0,0.0,,493
TG_A_J_20200509,2020-05-09,TG,A,J,132.0,9200.0,8000.0,494
TG_A_J_20200510,2020-05-10,TG,A,J,0.0,0.0,,495
TG_A_J_20200511,2020-05-11,TG,A,J,298.0,8698.0,7801.0,496
TG_A_J_20200512,2020-05-12,TG,A,J,24.5,8396.0,8490.0,497
TG_A_J_20200513,2020-05-13,TG,A,J,0.0,0.0,,498
TG_A_J_20200514,2020-05-14,TG,A,J,102.0,8348.2,8694.0,499
TG_A_J_20200515,2020-05-15,TG,A,J,0.0,0.0,,500
TG_A_J_20200516,2020-05-16,TG,A,J,166.0,8344.0,8198.0,501
TG_A_J_20200517,2020-05-17,TG,A,J,0.0,0.0,,502
TG_A_J_20200518,2020-05-18,TG,A,J,139.0,8124.2,7806.0,503
TG_A_J_20200519,2020-05-19,TG,A,J,0.0,0.0,,504
TG_A_J_20200520,2020-05-20,TG,A,J,0.0,0.0,,505
TG_A_J_20200521,2020-05-21,TG,A,J,0.0,0.0,,506
TG_A_J_20200522,2020-05-22,TG,A,J,0.0,0.0,,507
TG_A_J_20200523,2020-05-23,TG,A,J,0.0,0.0,,508
TG_A_J_20200524,2020-05-24,TG,A,J,0.0,0.0,,509
TG_A_J_20200525,2020-05-25,TG,A,J,0.0,0.0,,510
TG_A_J_20200526,2020-05-26,TG,A,J,0.0,0.0,,511
TG_A_J_20200527,2020-05-27,TG,A,J,0.0,0.0,,512
TG_A_J_20200528,2020-05-28,TG,A,J,0.0,0.0,,513
TG_A_J_20200529,2020-05-29,TG,A,J,0.0,0.0,,514
TG_A_J_20200530,2020-05-30,TG,A,J,0.0,0.0,,515
TG_A_J_20200531,2020-05-31,TG,A,J,0.0,0.0,,516
TG_A_J_20200601,2020-06-01,TG,A,J,0.0,0.0,,517
TG_A_J_20200602,2020-06-02,TG,A,J,0.0,0.0,,518
TG_A_J_20200603,2020-06-03,TG,A,J,0.0,0.0,,519
TG_A_J_20200604,2020-06-04,TG,A,J,0.0,0.0,,520
TG_A_J_20200605,2020-06-05,TG,A,J,1374.0,6378.233333333334,6157.0,521
TG_A_J_20200606,2020-06-06,TG,A,J,0.0,0.0,,522
TG_A_J_20200607,2020-06-07,TG,A,J,0.0,0.0,,523
TG_A_J_20200608,2020-06-08,TG,A,J,0.0,0.0,,524
TG_A_J_20200609,2020-06-09,TG,A,J,1338.0,6772.011111111111,7311.0,525
TG_A_J_20200610,2020-06-10,TG,A,J,162.0,6979.2,7383.0,526
TG_A_J_20200611,2020-06-11,TG,A,J,0.0,0.0,,527
TG_A_J_20200612,2020-06-12,TG,A,J,0.0,0.0,,528
TG_A_J_20200613,2020-06-13,TG,A,J,0.0,0.0,,529
TG_A_J_20200614,2020-06-14,TG,A,J,0.0,0.0,,530
TG_A_J_20200615,2020-06-15,TG,A,J,0.0,0.0,,531
TG_A_J_20200616,2020-06-16,TG,A,J,150.0,6847.666666666666,6580.0,532
TG_A_J_20200617,2020-06-17,TG,A,J,0.0,0.0,,533
TG_A_J_20200618,2020-06-18,TG,A,J,1821.0,6760.55,7013.0,534
TG_A_J_20200619,2020-06-19,TG,A,J,120.0,6777.616666666667,6933.0,535
TG_A_J_20200620,2020-06-20,TG,A,J,0.0,0.0,,536
TG_A_J_20200621,2020-06-21,TG,A,J,0.0,0.0,,537
TG_A_J_20200622,2020-06-22,TG,A,J,168.0,6397.75,5629.0,538
TG_A_J_20200623,2020-06-23,TG,A,J,0.0,0.0,,539
TG_A_J_20200624,2020-06-24,TG,A,J,0.0,0.0,,540
TG_A_J_20200625,2020-06-25,TG,A,J,0.0,0.0,,541
TG_A_J_20200626,2020-06-26,TG,A,J,0.0,0.0,,542
TG_A_J_20200627,2020-06-27,TG,A,J,2900.0,6451.6,7000.0,543
TG_A_J_20200628,2020-06-28,TG,A,J,0.0,0.0,,544
TG_A_J_20200629,2020-06-29,TG,A,J,5650.0,6835.4800000000005,7000.0,545
TG_A_J_20200630,2020-06-30,TG,A,J,0.0,0.0,,546
TG_A_J_20200701,2020-07-01,TG,A,J,1032.0,6972.7,6909.0,547
TG_A_J_20200702,2020-07-02,TG,A,J,0.0,0.0,,548
TG_A_J_20200703,2020-07-03,TG,A,J,1679.0,6517.2,5512.0,549
TG_A_J_20200704,2020-07-04,TG,A,J,0.0,0.0,,550
TG_A_J_20200705,2020-07-05,TG,A,J,0.0,0.0,,551
TG_A_J_20200706,2020-07-06,TG,A,J,0.0,0.0,,552
TG_A_J_20200707,2020-07-07,TG,A,J,0.0,0.0,,553
TG_A_J_20200708,2020-07-08,TG,A,J,0.0,0.0,,554
TG_A_J_20200709,2020-07-09,TG,A,J,120.0,6948.666666666667,7667.0,555
TG_A_J_20200710,2020-07-10,TG,A,J,1168.0,7170.216,6388.0,556
TG_A_J_20200711,2020-07-11,TG,A,J,0.0,0.0,,557
TG_A_J_20200712,2020-07-12,TG,A,J,0.0,0.0,,558
TG_A_J_20200713,2020-07-13,TG,A,J,0.0,0.0,,559
TG_A_J_20200714,2020-07-14,TG,A,J,0.0,0.0,,560
TG_A_J_20200715,2020-07-15,TG,A,J,1868.5,6593.410666666666,5931.0,561
TG_A_J_20200716,2020-07-16,TG,A,J,715.0,6748.6720000000005,7456.0,562
TG_A_J_20200717,2020-07-17,TG,A,J,186.0,7146.024,8667.0,563
TG_A_J_20200718,2020-07-18,TG,A,J,422.0,7333.410000000001,5159.0,564
TG_A_J_20200719,2020-07-19,TG,A,J,0.0,0.0,,565
TG_A_J_20200720,2020-07-20,TG,A,J,1490.0,7262.043333333333,6660.0,566
TG_A_J_20200721,2020-07-21,TG,A,J,0.0,0.0,,567
TG_A_J_20200722,2020-07-22,TG,A,J,0.0,0.0,,568
TG_A_J_20200723,2020-07-23,TG,A,J,0.0,0.0,,569
TG_A_J_20200724,2020-07-24,TG,A,J,0.0,0.0,,570
TG_A_J_20200725,2020-07-25,TG,A,J,270.0,6753.0,6815.0,571
TG_A_J_20200726,2020-07-26,TG,A,J,0.0,0.0,,572
TG_A_J_20200727,2020-07-27,TG,A,J,0.0,0.0,,573
TG_A_J_20200728,2020-07-28,TG,A,J,57.0,6749.6,6667.0,574
TG_A_J_20200729,2020-07-29,TG,A,J,40.0,7192.8,9000.0,575
TG_A_J_20200730,2020-07-30,TG,A,J,0.0,0.0,,576
TG_A_J_20200731,2020-07-31,TG,A,J,0.0,0.0,,577
TG_A_J_20200801,2020-08-01,TG,A,J,0.0,0.0,,578
TG_A_J_20200802,2020-08-02,TG,A,J,0.0,0.0,,579
TG_A_J_20200803,2020-08-03,TG,A,J,60.0,9000.0,9000.0,580
TG_A_J_20200804,2020-08-04,TG,A,J,0.0,0.0,,581
TG_A_J_20200805,2020-08-05,TG,A,J,0.0,0.0,,582
TG_A_J_20200806,2020-08-06,TG,A,J,0.0,0.0,,583
TG_A_J_20200807,2020-08-07,TG,A,J,0.0,0.0,,584
TG_A_J_20200808,2020-08-08,TG,A,J,0.0,0.0,,585
TG_A_J_20200809,2020-08-09,TG,A,J,0.0,0.0,,586
TG_A_J_20200810,2020-08-10,TG,A,J,0.0,0.0,,587
TG_A_J_20200811,2020-08-11,TG,A,J,0.0,0.0,,588
TG_A_J_20200812,2020-08-12,TG,A,J,0.0,0.0,,589
TG_A_J_20200813,2020-08-13,TG,A,J,0.0,0.0,,590
TG_A_J_20200814,2020-08-14,TG,A,J,0.0,0.0,,591
TG_A_J_20200815,2020-08-15,TG,A,J,0.0,0.0,,592
TG_A_J_20200816,2020-08-16,TG,A,J,0.0,0.0,,593
TG_A_J_20200817,2020-08-17,TG,A,J,777.0,7286.571428571429,7001.0,594
TG_A_J_20200818,2020-08-18,TG,A,J,0.0,0.0,,595
TG_A_J_20200819,2020-08-19,TG,A,J,0.0,0.0,,596
TG_A_J_20200820,2020-08-20,TG,A,J,156.0,7349.757142857144,10122.0,597
TG_A_J_20200821,2020-08-21,TG,A,J,0.0,0.0,,598
TG_A_J_20200822,2020-08-22,TG,A,J,0.0,0.0,,599
TG_A_J_20200823,2020-08-23,TG,A,J,0.0,0.0,,600
TG_A_J_20200824,2020-08-24,TG,A,J,0.0,0.0,,601
TG_A_J_20200825,2020-08-25,TG,A,J,0.0,0.0,,602
TG_A_J_20200826,2020-08-26,TG,A,J,792.0,7940.633333333333,7082.0,603
TG_A_J_20200827,2020-08-27,TG,A,J,0.0,0.0,,604
TG_A_J_20200828,2020-08-28,TG,A,J,0.0,0.0,,605
TG_A_J_20200829,2020-08-29,TG,A,J,0.0,0.0,,606
TG_A_J_20200830,2020-08-30,TG,A,J,0.0,0.0,,607
TG_A_J_20200831,2020-08-31,TG,A,J,45.0,6828.74,6333.0,608
TG_A_J_20200901,2020-09-01,TG,A,J,440.4,6809.7,6837.0,609
TG_A_J_20200902,2020-09-02,TG,A,J,0.0,0.0,,610
TG_A_J_20200903,2020-09-03,TG,A,J,12.0,7040.55,11333.0,611
TG_A_J_20200904,2020-09-04,TG,A,J,0.0,0.0,,612
TG_A_J_20200905,2020-09-05,TG,A,J,0.0,0.0,,613
TG_A_J_20200906,2020-09-06,TG,A,J,0.0,0.0,,614
TG_A_J_20200907,2020-09-07,TG,A,J,0.0,0.0,,615
TG_A_J_20200908,2020-09-08,TG,A,J,0.0,0.0,,616
TG_A_J_20200909,2020-09-09,TG,A,J,405.0,7438.32,5870.0,617
TG_A_J_20200910,2020-09-10,TG,A,J,0.0,0.0,,618
TG_A_J_20200911,2020-09-11,TG,A,J,423.0,6343.7,5628.0,619
TG_A_J_20200912,2020-09-12,TG,A,J,723.0,5887.9,5412.0,620
TG_A_J_20200913,2020-09-13,TG,A,J,0.0,0.0,,621
TG_A_J_20200914,2020-09-14,TG,A,J,501.0,5800.4,6338.0,622
TG_A_J_20200915,2020-09-15,TG,A,J,594.0,5762.4,5559.0,623
TG_A_J_20200916,2020-09-16,TG,A,J,942.0,5738.8,5510.0,624
TG_A_J_20200917,2020-09-17,TG,A,J,1496.0,5668.05,4571.0,625
TG_A_J_20200918,2020-09-18,TG,A,J,0.0,0.0,,626
TG_A_J_20200919,2020-09-19,TG,A,J,528.0,5075.15,4642.0,627
TG_A_J_20200920,2020-09-20,TG,A,J,0.0,0.0,,628
TG_A_J_20200921,2020-09-21,TG,A,J,3893.0,4439.75,6280.0,629
TG_A_J_20200922,2020-09-22,TG,A,J,364.0,4078.1,3250.0,630
TG_A_J_20200923,2020-09-23,TG,A,J,0.0,0.0,,631
TG_A_J_20200924,2020-09-24,TG,A,J,360.0,4081.0,5092.0,632
TG_A_J_20200925,2020-09-25,TG,A,J,0.0,0.0,,633
TG_A_J_20200926,2020-09-26,TG,A,J,324.0,4029.7,3133.0,634
TG_A_J_20200927,2020-09-27,TG,A,J,0.0,0.0,,635
TG_A_J_20200928,2020-09-28,TG,A,J,2378.0,3393.0,1694.0,636
TG_A_J_20200929,2020-09-29,TG,A,J,836.0,2699.4,1624.0,637
TG_A_J_20200930,2020-09-30,TG,A,J,0.0,0.0,,638
TG_A_J_20201001,2020-10-01,TG,A,J,0.0,0.0,,639
TG_A_J_20201002,2020-10-02,TG,A,J,0.0,0.0,,640
TG_A_J_20201003,2020-10-03,TG,A,J,0.0,0.0,,641
TG_A_J_20201004,2020-10-04,TG,A,J,0.0,0.0,,642
TG_A_J_20201005,2020-10-05,TG,A,J,7080.0,1354.6666666666665,1220.0,643
TG_A_J_20201006,2020-10-06,TG,A,J,3800.0,1477.6,2104.0,644
TG_A_J_20201007,2020-10-07,TG,A,J,6505.0,1513.6,1602.0,645
TG_A_J_20201008,2020-10-08,TG,A,J,12901.0,1649.4666666666665,2034.0,646
TG_A_J_20201009,2020-10-09,TG,A,J,18690.0,1678.8,1434.0,647
TG_A_J_20201010,2020-10-10,TG,A,J,22270.0,1727.4,1463.0,648
TG_A_J_20201011,2020-10-11,TG,A,J,0.0,0.0,,649
TG_A_J_20201012,2020-10-12,TG,A,J,27234.0,1565.4,1443.0,650
TG_A_J_20201013,2020-10-13,TG,A,J,19820.0,1401.4,1214.0,651
TG_A_J_20201014,2020-10-14,TG,A,J,15910.0,1451.8,1686.0,652
TG_A_J_20201015,2020-10-15,TG,A,J,21468.0,1482.6,1617.0,653
TG_A_J_20201016,2020-10-16,TG,A,J,21085.0,1476.2,1421.0,654
TG_A_J_20201017,2020-10-17,TG,A,J,34531.0,1454.6,1335.0,655
TG_A_J_20201018,2020-10-18,TG,A,J,0.0,0.0,,656
TG_A_J_20201019,2020-10-19,TG,A,J,24430.0,1401.7,1312.0,657
TG_A_J_20201020,2020-10-20,TG,A,J,14875.0,1326.7,1242.0,658
TG_A_J_20201021,2020-10-21,TG,A,J,24470.0,1249.1,1033.0,659
TG_A_J_20201022,2020-10-22,TG,A,J,34563.0,1237.3,1276.0,660
TG_A_J_20201023,2020-10-23,TG,A,J,17115.0,1174.2,1008.0,661
TG_A_J_20201024,2020-10-24,TG,A,J,21365.0,1131.6,1099.0,662
TG_A_J_20201025,2020-10-25,TG,A,J,0.0,0.0,,663
TG_A_J_20201026,2020-10-26,TG,A,J,27310.0,1157.6,1237.0,664
TG_A_J_20201027,2020-10-27,TG,A,J,29605.0,1138.6,1181.0,665
TG_A_J_20201028,2020-10-28,TG,A,J,28495.0,1136.2,996.0,666
TG_A_J_20201029,2020-10-29,TG,A,J,27085.0,1090.0,868.0,667
TG_A_J_20201030,2020-10-30,TG,A,J,22655.0,1065.2,1044.0,668
TG_A_J_20201031,2020-10-31,TG,A,J,28225.0,1035.4,1088.0,669
TG_A_J_20201101,2020-11-01,TG,A,J,0.0,0.0,,670
TG_A_J_20201102,2020-11-02,TG,A,J,29338.5,1007.9,997.0,671
TG_A_J_20201103,2020-11-03,TG,A,J,28524.0,1022.1,939.0,672
TG_A_J_20201104,2020-11-04,TG,A,J,21556.0,992.7,897.0,673
TG_A_J_20201105,2020-11-05,TG,A,J,13540.0,1008.1,1165.0,674
TG_A_J_20201106,2020-11-06,TG,A,J,16070.0,1059.6,1300.0,675
TG_A_J_20201107,2020-11-07,TG,A,J,23465.0,1074.2,1070.0,676
TG_A_J_20201108,2020-11-08,TG,A,J,0.0,0.0,,677
TG_A_J_20201109,2020-11-09,TG,A,J,31250.0,1092.4,928.0,678
TG_A_J_20201110,2020-11-10,TG,A,J,31132.0,1081.4,1110.0,679
TG_A_J_20201111,2020-11-11,TG,A,J,22105.0,1002.8,907.0,680
TG_A_J_20201112,2020-11-12,TG,A,J,30178.0,1019.0,1151.0,681
TG_A_J_20201113,2020-11-13,TG,A,J,17865.0,1032.4,1066.0,682
TG_A_J_20201114,2020-11-14,TG,A,J,18965.0,1049.2,886.0,683
TG_A_J_20201115,2020-11-15,TG,A,J,0.0,0.0,,684
TG_A_J_20201116,2020-11-16,TG,A,J,16735.0,1043.4,1030.0,685
TG_A_J_20201117,2020-11-17,TG,A,J,27800.0,1028.8,1023.0,686
TG_A_J_20201118,2020-11-18,TG,A,J,17108.0,1040.8,1126.0,687
TG_A_J_20201119,2020-11-19,TG,A,J,10555.0,1051.0,1063.0,688
TG_A_J_20201120,2020-11-20,TG,A,J,20650.0,1086.6,823.0,689
TG_A_J_20201121,2020-11-21,TG,A,J,56966.0,1122.4,1209.0,690
TG_A_J_20201122,2020-11-22,TG,A,J,0.0,0.0,,691
TG_A_J_20201123,2020-11-23,TG,A,J,53655.0,1202.4,1333.0,692
TG_A_J_20201124,2020-11-24,TG,A,J,55126.0,1255.0,1326.0,693
TG_A_J_20201125,2020-11-25,TG,A,J,45680.0,1306.0,1391.0,694
TG_A_J_20201126,2020-11-26,TG,A,J,47165.0,1352.0,1439.0,695
TG_A_J_20201127,2020-11-27,TG,A,J,62160.0,1364.2,1332.0,696
TG_A_J_20201128,2020-11-28,TG,A,J,44517.0,1311.8,1071.0,697
TG_A_J_20201129,2020-11-29,TG,A,J,0.0,0.0,,698
TG_A_J_20201130,2020-11-30,TG,A,J,60240.0,1245.1,1232.0,699
TG_A_J_20201201,2020-12-01,TG,A,J,69115.0,1192.3,1175.0,700
TG_A_J_20201202,2020-12-02,TG,A,J,63015.0,1147.3,1107.0,701
TG_A_J_20201203,2020-12-03,TG,A,J,16385.0,1105.5,862.0,702
TG_A_J_20201204,2020-12-04,TG,A,J,64192.0,1095.8,1103.0,703
TG_A_J_20201205,2020-12-05,TG,A,J,61507.0,1106.8,1287.0,704
TG_A_J_20201206,2020-12-06,TG,A,J,0.0,0.0,,705
TG_A_J_20201207,2020-12-07,TG,A,J,67840.0,1150.5,1238.0,706
